Specimen ID,Insitution or collector,Date DNA Extracted,Species,Museum Label,Caste,Species Determination By,Collection Month,Collection Day,Collection Year,Latitude,Longitude,Country,Place Name,No. of ITS PCR,Proportion positive for Nosema
NIP02164,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Whitehorse leg. A. Scholl",W,,7,10,1988,60.721187,-135.0568449,Canada,"Whitehorse, YT",3,1.00
NIP02165,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Whitehorse leg. A. Scholl",W,,7,10,1988,60.721187,-135.0568449,Canada,"Whitehorse, YT",3,0.33
NIP02166,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Haines Junction leg. A. Scholl",W,,7,10,1988,60.754454,-137.511782,Canada,"Haines Junction, YT",3,0.00
NIP02167,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Haines Junction leg. A. Scholl",W,,7,10,1988,60.754454,-137.511782,Canada,"Haines Junction, YT",3,0.00
NIP02168,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Haines Junction leg. A. Scholl",W,,7,10,1988,60.754454,-137.511782,Canada,"Haines Junction, YT",3,0.00
NIP02169,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Haines Junction leg. A. Scholl",W,,7,10,1988,60.754454,-137.511782,Canada,"Haines Junction, YT",3,0.00
NIP02170,Berne Museum,7/24/2012,occidentalis,"Canada, Yukon Haines Junction leg. A. Scholl",W,,7,10,1988,60.754454,-137.511782,Canada,"Haines Junction, YT",3,0.00
NIP02171,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02172,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",W,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02173,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02174,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.33
NIP02175,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02176,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02177,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02178,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",W,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02179,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02180,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02181,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02182,Berne Museum,7/24/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.33
NIP02183,Berne Museum,8/2/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02184,Berne Museum,8/2/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02185,Berne Museum,8/2/2012,occidentalis,"Canada, Alb. Kananaskis Trail leg. A. Scholl",M,,8,29,1987,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02186,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Kananaskis Trail leg. A. Scholl",W,,7,17,1988,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,1.00
NIP02187,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Kananaskis Trail leg. A. Scholl",W,,7,17,1988,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02188,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Kananaskis Trail leg. A. Scholl",W,,7,17,1988,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02189,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Kananaskis Trail leg. A. Scholl",W,,7,17,1988,50.87747,-115.145034,Canada,"Kananaskis Trail, AB",3,0.00
NIP02190,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",W,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,1.00
NIP02191,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,0.67
NIP02192,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,0.00
NIP02193,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,0.00
NIP02194,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,0.00
NIP02195,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,1.00
NIP02196,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,1.00
NIP02197,Berne Museum,8/2/2012,occidentalis,"Canada, Ala. Fortress Mount. leg. A. Scholl",M,,8,30,1988,52.389444,-117.721667,Canada,"Fortress Mtn., AB",3,0.00
NIP02198,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Milk River leg. A. Scholl",W,,8,9,1989,49.150126,-112.086912,Canada,"Milk River, AB",3,0.00
NIP02199,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Milk River leg. A. Scholl",M,,8,9,1989,49.150126,-112.086912,Canada,"Milk River, AB",3,0.00
NIP02200,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Milk River leg. A. Scholl",M,,8,9,1989,49.150126,-112.086912,Canada,"Milk River, AB",3,0.00
NIP02201,Berne Museum,8/2/2012,occidentalis,"Canada, Alberta Milk River leg. A. Scholl",M,,8,9,1989,49.150126,-112.086912,Canada,"Milk River, AB",3,0.00
NIP02202,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02203,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02204,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02205,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02206,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.33
NIP02207,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02208,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02209,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02210,Berne Museum,8/2/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02211,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02212,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02213,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02214,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02215,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska York leg. A. Scholl",W,RW Thorp,7,25,1989,40.867392,-97.592087,USA,"York, NE",3,0.00
NIP02216,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Odessa, Buffalo Co. leg. AS",W,,8,4,1992,40.700759,-99.255248,USA,"Odessa, NE",3,1.00
NIP02217,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Odessa, Buffalo Co. leg. AS",W,,8,4,1992,40.700759,-99.255248,USA,"Odessa, NE",3,1.00
NIP02218,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Odessa, Buffalo Co. leg. AS",W,,8,4,1992,40.700759,-99.255248,USA,"Odessa, NE",3,0.00
NIP02219,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Odessa, Buffalo Co. leg. AS",W,,8,4,1992,40.700759,-99.255248,USA,"Odessa, NE",3,0.00
NIP02220,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Odessa, Buffalo Co. leg. AS",W,,8,4,1992,40.700759,-99.255248,USA,"Odessa, NE",3,0.00
NIP02221,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Gandy, Logan Co. leg AS",W,,8,5,1992,41.469721,-100.458473,USA,"Gandy, NE",3,0.00
NIP02222,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Gandy, Logan Co. leg AS",W,,8,5,1992,41.469721,-100.458473,USA,"Gandy, NE",3,0.00
NIP02223,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Gandy, Logan Co. leg AS",W,,8,5,1992,41.469721,-100.458473,USA,"Gandy, NE",3,0.00
NIP02224,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Gandy, Logan Co. leg AS",W,,8,5,1992,41.469721,-100.458473,USA,"Gandy, NE",3,0.00
NIP02225,Berne Museum,8/6/2012,pensylvanicus,"USA, Nebraska Gandy, Logan Co. leg AS",W,,8,5,1992,41.469721,-100.458473,USA,"Gandy, NE",3,0.00
NIP02226,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Fulton, Callaway Co. leg. AS",W,,8,3,1992,38.846708,-91.947959,USA,"Fulton, MO",3,0.00
NIP02227,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Fulton, Callaway Co. leg. AS",W,,8,3,1992,38.846708,-91.947959,USA,"Fulton, MO",3,0.00
NIP02228,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Fulton, Callaway Co. leg. AS",W,,8,3,1992,38.846708,-91.947959,USA,"Fulton, MO",3,0.00
NIP02229,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Fulton, Callaway Co. leg. AS",W,,8,3,1992,38.846708,-91.947959,USA,"Fulton, MO",3,0.00
NIP02230,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Fulton, Callaway Co. leg. AS",W,,8,3,1992,38.846708,-91.947959,USA,"Fulton, MO",3,0.00
NIP02231,Berne Museum,8/6/2012,pensylvanicus,"USA, Missouri Kansas City, Jackson Co. leg. AS",W,,8,3,1992,39.099727,-94.578567,USA,"Kansas City, MO",3,0.00
NIP02232,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.00
NIP02233,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.00
NIP02234,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.33
NIP02235,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.33
NIP02236,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.00
NIP02237,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.00
NIP02238,Berne Museum,8/6/2012,pensylvanicus,"USA, Iowa Des Moines leg. A. Scholl",W,RW Thorp,7,24,1989,41.600545,-93.609106,USA,"Des Moines, IA",3,0.00
NIP02239,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Marshalltown leg. AS",W,,8,15,1992,42.049467,-92.908037,USA,"Marshalltown, IA",3,0.00
NIP02240,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Marshalltown leg. AS",W,,8,15,1992,42.049467,-92.908037,USA,"Marshalltown, IA",3,0.00
NIP02241,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Ames leg. AS",W,,8,15,1992,42.02335,-93.625622,USA,"Ames, IA",3,0.00
NIP02242,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Ames leg. AS",W,,8,15,1992,42.02335,-93.625622,USA,"Ames, IA",3,0.00
NIP02243,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Ames leg. AS",W,,8,15,1992,42.02335,-93.625622,USA,"Ames, IA",3,0.00
NIP02244,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Ames leg. AS",W,,8,15,1992,42.02335,-93.625622,USA,"Ames, IA",3,0.00
NIP02245,Berne Museum,8/9/2012,pensylvanicus,"USA, Iowa Ames leg. AS",W,,8,15,1992,42.02335,-93.625622,USA,"Ames, IA",3,0.00
NIP02246,Berne Museum,8/9/2012,pensylvanicus,"USA, Kansas Concordia leg. AS",W,,8,4,1992,39.570835,-97.66254,USA,"Concordia, KS",3,0.00
NIP02247,Berne Museum,8/9/2012,pensylvanicus,"USA, Kansas Concordia leg. AS",W,,8,4,1992,39.570835,-97.66254,USA,"Concordia, KS",3,0.00
NIP02248,Berne Museum,8/9/2012,pensylvanicus,"USA, Kansas Concordia leg. AS",W,,8,4,1992,39.570835,-97.66254,USA,"Concordia, KS",3,0.00
NIP02249,Berne Museum,8/9/2012,pensylvanicus,"USA, Kansas Concordia leg. AS",W,,8,4,1992,39.570835,-97.66254,USA,"Concordia, KS",3,0.00
NIP02250,Berne Museum,8/9/2012,pensylvanicus,"USA, Kansas Concordia leg. AS",W,,8,4,1992,39.570835,-97.66254,USA,"Concordia, KS",3,0.00
NIP02251,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02252,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02253,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02254,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02255,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02256,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02257,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,RW Thorp,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02258,Berne Museum,8/9/2012,pensylvanicus,"Canada, Ont. Valentyne leg. A. Scholl",W,,8,26,1988,44.133782,-79.131045,Canada,"Valentyne, ON",3,0.00
NIP02259,Smithsonian,8/9/2012,affinis,"VIRGINIA, Giles Co. Mountain Lake, Univ. Va Biological Sta. coll. WE Steiner, JM",W,S. Czarnik 09,7,23,1987,37.362095,-80.533427,USA,"Mountain Lake, VA",3,0.00
NIP02260,Smithsonian,8/9/2012,affinis,NORTH CAROLINA Macon Co.: Highlands coll. WW Wirth malaise trap,W,S. Czarnik 09,6,14,1986,35.052591,-83.196817,USA,"Highlands, NC",3,0.00
NIP02261,Smithsonian,8/9/2012,terricola,"CANADA: Saskatchewan, Saskatoon coll. PH Arnaud Jr. field note #00988",Q,,7,20,1993,52.115051,-106.622314,Canada,"Saskatoon, SK",3,0.33
NIP02262,Smithsonian,8/9/2012,pensylvanicus,"U.S.A.: DIST. COLUMBIA Kenilworth Park 38-55'N 76-57'W NPS-NBS ""Bio-Blitz"" USNM ",Q,G. Chavarria 96,5,31,1996,38.912784,-76.940045,USA,"Kenilworth Park, DC",3,0.00
NIP02263,Florida Dept. of Agriculture,8/9/2012,pensylvanicus,"Florida: Highlands Co. fossil sand dune nr. Sebring airport coll. HV Weems, Jr D",W,P. Karnstedt 09,9,7,1989,27.455094,-81.347108,USA,"Sebring airport, FL",3,0.00
NIP02264,Florida Dept. of Agriculture,8/9/2012,pensylvanicus,FLORIDA: Bay Co. St. Andrews St. Pk. coll. L Stange & J Wiley ,W,P. Karnstedt 09,9,25,1987,30.133263,-85.738474,USA,"St. Andrews St. Pk., FL",3,0.00
NIP02265,Florida Dept. of Agriculture,8/9/2012,occidentalis,IDAHO: Oneida Co. Daniels Reservoir 16mi N. Malad coll. FD Parker pan trap,W,Wiley 08,7,21,1997,42.357038,-112.445537,USA,"Daniel's Reservoir, ID",3,0.00
NIP02266,Florida Dept. of Agriculture,8/9/2012,occidentalis,COLORADO: Grand Co. Arapajo Nat'l Forest 4.0mi SW of St. Louis Creek Rd & CR160 ,Q,,7,6,1992,39.913016,-105.859516,USA,"4mi SW of St. Louis Creek Rd & CR160, CO",3,0.00
NIP02267,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Cowlitz Co., Mt St Helens Toutle River coll. LA Stange",W,,8,26,1998,46.376133,-122.381172,USA,"Mt. St. Helens, Toutle River, WA",3,1.00
NIP02268,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02269,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02270,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02271,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02272,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02273,Florida Dept. of Agriculture,8/13/2012,occidentalis,"WASHINGTON: Watcom Co., Mt. Baker N.F. WA-542 Rt. coll HV Weems Jr.",W,,7,14,1988,48.847381,-121.6856,USA,"Mt. Baker N.F. WA-542, WA",3,0.00
NIP02274,Florida Dept. of Agriculture,8/13/2012,occidentalis,MONTANA: Flathead Co. Bigfork coll. LN Brown,W,,6,20,1985,48.063286,-114.072613,USA,"Bigfork, MT",3,0.00
NIP02275,Florida Dept. of Agriculture,8/13/2012,affinis,"N. CAROLINA: Haywood Co., Blue Ridge Pdwy. coll HV Weems Jr",W,S. Czarnik 09,7,21,1986,35.749538,-82.335372,USA,"Blue Ridge Pkwy, NC",3,0.00
NIP02276,Florida Dept. of Agriculture,8/13/2012,affinis,"N. CAROLINA: Haywood Co., Blue Ridge Pdwy. coll HV Weems Jr",W,Wiley 08,7,21,1986,35.749538,-82.335372,USA,"Blue Ridge Pkwy, NC",3,0.00
NIP02277,Florida Dept. of Agriculture,8/13/2012,affinis,NORTH CAROLINA: Transylvania Co. Carr's Hill 4mi S of Brevard on US276 coll. HV ,Q,S. Czarnik 09,4,21,1988,35.170057,-82.733402,USA,"4mi S. Brevard, NC",3,0.00
NIP02278,Florida Dept. of Agriculture,8/13/2012,affinis,"WEST VIRGINIA: Fayette Co., Lansing coll. L Stange weedy roadside",Q,L. Stange 96,10,18,1996,38.073444,-81.065657,USA,"Lansing, WV",3,0.00
NIP02279,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Gainesville 3517 N.W. 10th Ave coll RE Woodruff ex Bidens pilosa ,W,S. Czarnik 09,9,21,1992,29.661495,-82.375257,USA,"3517 NW 10th Ave Gainesville, FL",3,0.00
NIP02280,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Gainesville 3517 N.W. 10th Ave coll RE Woodruff ex Bidens pilosa ,W,S. Czarnik 09,9,10,1992,29.661495,-82.375257,USA,"3517 NW 10th Ave Gainesville, FL",3,0.00
NIP02281,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Gainesville 3517 N.W. 10th Ave coll RE Woodruff ex Bidens pilosa ,W,S. Czarnik 09,9,10,1992,29.661495,-82.375257,USA,"3517 NW 10th Ave Gainesville, FL",3,0.00
NIP02282,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Gainesville 3517 N.W. 10th Ave coll RE Woodruff ex Bidens pilosa ,W,S. Czarnik 09,9,24,1992,29.661495,-82.375257,USA,"3517 NW 10th Ave Gainesville, FL",3,0.00
NIP02283,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Alachua Co. Gainesville DPI Building coll. L Stange mixed pine - hardwo,M,,10,10,1992,29.634278,-82.372227,USA,"DPI Building, Gainesville, FL",3,0.00
NIP02284,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Gainesville 3517 N.W. 10th Ave coll RE Woodruff ex Bidens pilosa ,W,,9,21,1992,29.661495,-82.375257,USA,"3517 NW 10th Ave Gainesville, FL",3,0.00
NIP02285,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,"FLORIDA: Escambia Co. Big Lagoon St. Park coll C Porter, L Stange",M,S. Czarnik 09,10,1,1993,30.314849,-87.410789,USA,"Big Lagoon State Park, FL",3,0.00
NIP02286,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,"FLORIDA: Escambia Co. Big Lagoon St. Park coll C Porter, L Stange",W,S. Czarnik 09,10,1,1993,30.314849,-87.410789,USA,"Big Lagoon State Park, FL",3,0.33
NIP02287,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,OKLAHOMA: LATIMER Co. coll. K Stephan malaise trap,W,P. Karnstedt 09,8,,1986,34.835035,-95.31025,USA,Latimer Co. OK,3,0.00
NIP02288,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,"FLORIDA: Okaloosa Co. Blackwater River State Forest, Bone Creek coll. L Stange, ",W,P. Karnstedt 09,9,22,1987,30.741158,-86.785491,USA,"Bone Creek, FL",3,0.00
NIP02289,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,OKLAHOMA: LATIMER Co. coll. K Stephan ,W,P. Karnstedt 09,10,,1985,34.835035,-95.31025,USA,Latimer Co. OK,3,0.00
NIP02290,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLA: ALACHUA CO. coll. M Peacock hab: cypress vine,W,P. Karnstedt 09,6,10,1986,29.657955,-82.301773,USA,Alachua Co. FL,3,0.00
NIP02291,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLA: ALACHUA CO. coll. BJ Herring hab: rose bush,W,P. Karnstedt 09,6,7,1986,29.657955,-82.301773,USA,Alachua Co. FL,3,0.00
NIP02292,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLA: ALACHUA CO. coll C Carrie hab: Nandina,W,P. Karnstedt 09,6,1,1986,29.657955,-82.301773,USA,Alachua Co. FL,3,0.00
NIP02293,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,"FLORIDA: Palm Beach Co. Turnpike, 2mi N. exit 48 (Jupitor) coll. L Stange & R Wo",W,P. Karnstedt 09,7,25,1986,26.008139,-80.233755,USA,"2mi N of exit 48 of FL Turnpike, FL",3,0.00
NIP02294,Florida Dept. of Agriculture,8/13/2012,pensylvanicus,FLORIDA: Nassau Co. Ft. Clinch State Park coll JR Wiley,Q,Wiley 07,3,18,1992,30.696646,-81.441632,USA,"Ft. Clinch State Park, FL",3,0.00
